var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var1(t)
171.0,-5.0,-1.0,1025.0,0.89,0.0,0.0,1.0,177.0
177.0,-6.0,-1.0,1025.0,1.78,0.0,0.0,1.0,185.0
185.0,-6.0,-1.0,1025.0,0.89,0.0,0.0,2.0,201.0
201.0,-6.0,-1.0,1024.0,0.89,0.0,0.0,4.0,217.0
217.0,-6.0,-1.0,1024.0,1.34,0.0,0.0,4.0,208.0
208.0,-6.0,-2.0,1024.0,0.89,0.0,0.0,2.0,204.0
204.0,-7.0,-4.0,1024.0,0.89,0.0,0.0,4.0,213.0
213.0,-7.0,-4.0,1025.0,0.89,0.0,0.0,3.0,256.0
256.0,-6.0,-3.0,1025.0,2.68,0.0,0.0,3.0,211.0
211.0,-6.0,-3.0,1024.0,5.81,0.0,0.0,3.0,203.0
203.0,-8.0,-5.0,1024.0,8.94,0.0,0.0,3.0,212.0
212.0,-7.0,-5.0,1025.0,12.07,0.0,0.0,3.0,205.0
205.0,-6.0,-3.0,1026.0,16.09,0.0,0.0,3.0,196.0
196.0,-7.0,-1.0,1027.0,20.11,0.0,0.0,3.0,182.0
182.0,-8.0,1.0,1028.0,24.13,0.0,0.0,3.0,124.0
124.0,-11.0,3.0,1027.0,4.02,0.0,0.0,2.0,102.0
102.0,-14.0,3.0,1027.0,8.94,0.0,0.0,2.0,77.0
77.0,-14.0,5.0,1026.0,12.96,0.0,0.0,2.0,48.0
48.0,-16.0,5.0,1026.0,16.98,0.0,0.0,2.0,38.0
38.0,-16.0,5.0,1026.0,3.13,0.0,0.0,3.0,31.0
31.0,-16.0,5.0,1027.0,1.79,0.0,0.0,2.0,27.0
27.0,-16.0,4.0,1028.0,1.79,0.0,0.0,3.0,33.0
33.0,-16.0,4.0,1028.0,4.92,0.0,0.0,3.0,35.0
35.0,-16.0,-1.0,1029.0,8.94,0.0,0.0,3.0,29.0
29.0,-19.0,-1.0,1030.0,12.07,0.0,0.0,3.0,24.0
24.0,-20.0,0.0,1031.0,16.09,0.0,0.0,3.0,26.0
26.0,-25.0,0.0,1032.0,20.11,0.0,0.0,3.0,11.0
11.0,-21.0,-4.0,1032.0,24.13,0.0,0.0,3.0,14.0
14.0,-22.0,-3.0,1032.0,28.15,0.0,0.0,3.0,12.0
12.0,-21.0,-4.0,1033.0,31.28,0.0,0.0,3.0,9.0
9.0,-21.0,-4.0,1033.0,34.41,0.0,0.0,3.0,11.0
11.0,-20.0,-4.0,1033.0,39.33,0.0,0.0,3.0,15.0
15.0,-20.0,-5.0,1034.0,43.35,0.0,0.0,3.0,13.0
13.0,-20.0,-5.0,1034.0,1.79,0.0,0.0,2.0,15.0
15.0,-21.0,-6.0,1034.0,1.79,0.0,0.0,3.0,17.0
17.0,-20.0,-6.0,1034.0,6.71,0.0,0.0,3.0,19.0
19.0,-20.0,-5.0,1035.0,4.02,0.0,0.0,2.0,18.0
18.0,-21.0,-5.0,1036.0,3.13,0.0,0.0,3.0,21.0
21.0,-20.0,-2.0,1036.0,7.15,0.0,0.0,3.0,17.0
17.0,-21.0,-1.0,1035.0,1.79,0.0,0.0,4.0,22.0
22.0,-28.0,0.0,1034.0,8.94,0.0,0.0,3.0,23.0
23.0,-27.0,1.0,1033.0,16.09,0.0,0.0,3.0,16.0
16.0,-25.0,0.0,1032.0,21.9,0.0,0.0,3.0,22.0
22.0,-26.0,0.0,1032.0,27.71,0.0,0.0,3.0,18.0
18.0,-25.0,0.0,1032.0,33.52,0.0,0.0,3.0,17.0
17.0,-26.0,-1.0,1033.0,39.33,0.0,0.0,3.0,21.0
21.0,-26.0,-2.0,1033.0,44.25,0.0,0.0,3.0,23.0
23.0,-25.0,-2.0,1033.0,49.17,0.0,0.0,3.0,22.0
22.0,-25.0,-5.0,1034.0,54.09,0.0,0.0,3.0,21.0
21.0,-25.0,-7.0,1034.0,58.11,0.0,0.0,3.0,23.0
23.0,-23.0,-8.0,1034.0,59.9,0.0,0.0,3.0,53.0
53.0,-24.0,-7.0,1034.0,1.79,0.0,0.0,1.0,66.0
66.0,-23.0,-10.0,1034.0,0.89,0.0,0.0,4.0,52.0
52.0,-23.0,-10.0,1033.0,1.79,0.0,0.0,3.0,30.0
30.0,-23.0,-9.0,1033.0,3.58,0.0,0.0,3.0,10.0
10.0,-23.0,-11.0,1033.0,6.71,0.0,0.0,3.0,10.0
10.0,-23.0,-8.0,1033.0,9.84,0.0,0.0,3.0,13.0
13.0,-26.0,-6.0,1033.0,14.76,0.0,0.0,3.0,11.0
11.0,-25.0,-7.0,1033.0,18.78,0.0,0.0,3.0,14.0
14.0,-25.0,-9.0,1033.0,20.57,0.0,0.0,3.0,20.0
20.0,-24.0,-9.0,1034.0,23.7,0.0,0.0,3.0,22.0
22.0,-25.0,-4.0,1035.0,27.72,0.0,0.0,3.0,23.0
23.0,-26.0,-3.0,1035.0,31.74,0.0,0.0,3.0,20.0
20.0,-28.0,-2.0,1034.0,37.55,0.0,0.0,3.0,17.0
17.0,-28.0,0.0,1032.0,42.47,0.0,0.0,3.0,14.0
14.0,-32.0,0.0,1031.0,48.28,0.0,0.0,3.0,10.0
10.0,-33.0,1.0,1029.0,54.09,0.0,0.0,3.0,10.0
10.0,-35.0,1.0,1029.0,61.24,0.0,0.0,3.0,27.0
27.0,-34.0,1.0,1029.0,67.05,0.0,0.0,3.0,44.0
44.0,-26.0,0.0,1029.0,4.92,0.0,0.0,1.0,53.0
53.0,-24.0,-1.0,1029.0,8.05,0.0,0.0,1.0,59.0
59.0,-23.0,-2.0,1030.0,9.84,0.0,0.0,1.0,56.0
56.0,-22.0,-2.0,1030.0,12.97,0.0,0.0,1.0,58.0
58.0,-23.0,-2.0,1030.0,14.76,0.0,0.0,1.0,66.0
66.0,-24.0,-6.0,1031.0,0.89,0.0,0.0,4.0,73.0
73.0,-21.0,-8.0,1031.0,0.89,0.0,0.0,2.0,83.0
83.0,-20.0,-9.0,1031.0,0.89,0.0,0.0,4.0,81.0
81.0,-20.0,-9.0,1031.0,1.78,0.0,0.0,4.0,91.0
91.0,-22.0,-12.0,1031.0,1.79,0.0,0.0,3.0,104.0
104.0,-22.0,-11.0,1031.0,3.58,0.0,0.0,3.0,88.0
88.0,-22.0,-12.0,1031.0,5.37,0.0,0.0,3.0,85.0
85.0,-23.0,-13.0,1031.0,7.16,0.0,0.0,3.0,66.0
66.0,-22.0,-13.0,1031.0,10.29,0.0,0.0,3.0,47.0
47.0,-23.0,-13.0,1031.0,13.42,0.0,0.0,3.0,70.0
70.0,-22.0,-11.0,1031.0,0.89,0.0,0.0,4.0,61.0
61.0,-21.0,-8.0,1032.0,1.79,0.0,0.0,3.0,47.0
47.0,-22.0,-5.0,1032.0,0.89,0.0,0.0,4.0,61.0
61.0,-23.0,-2.0,1032.0,1.78,0.0,0.0,4.0,69.0
69.0,-25.0,0.0,1031.0,2.67,0.0,0.0,4.0,66.0
66.0,-27.0,3.0,1030.0,1.79,0.0,0.0,3.0,63.0
63.0,-28.0,3.0,1029.0,3.58,0.0,0.0,3.0,43.0
43.0,-27.0,4.0,1029.0,1.79,0.0,0.0,1.0,48.0
48.0,-29.0,5.0,1029.0,4.92,0.0,0.0,3.0,67.0
67.0,-26.0,2.0,1029.0,4.02,0.0,0.0,1.0,87.0
87.0,-26.0,1.0,1030.0,8.04,0.0,0.0,1.0,127.0
127.0,-25.0,1.0,1030.0,12.06,0.0,0.0,1.0,126.0
126.0,-20.0,-3.0,1031.0,0.89,0.0,0.0,4.0,126.0
126.0,-24.0,1.0,1031.0,1.78,0.0,0.0,4.0,106.0
106.0,-19.0,-5.0,1032.0,1.79,0.0,0.0,1.0,104.0
104.0,-20.0,-8.0,1032.0,2.68,0.0,0.0,1.0,118.0
118.0,-19.0,-9.0,1032.0,0.89,0.0,0.0,2.0,141.0
141.0,-19.0,-9.0,1032.0,1.78,0.0,0.0,2.0,199.0
199.0,-19.0,-9.0,1032.0,1.79,0.0,0.0,3.0,262.0
262.0,-19.0,-10.0,1032.0,2.68,0.0,0.0,3.0,234.0
234.0,-21.0,-10.0,1032.0,4.47,0.0,0.0,3.0,221.0
221.0,-19.0,-11.0,1032.0,0.89,0.0,0.0,4.0,177.0
177.0,-20.0,-12.0,1031.0,0.89,0.0,0.0,3.0,135.0
135.0,-20.0,-11.0,1031.0,4.02,0.0,0.0,3.0,108.0
108.0,-20.0,-11.0,1032.0,1.79,0.0,0.0,2.0,97.0
97.0,-18.0,-7.0,1032.0,0.89,0.0,0.0,4.0,87.0
87.0,-20.0,-3.0,1032.0,1.79,0.0,0.0,3.0,85.0
85.0,-21.0,-1.0,1031.0,3.58,0.0,0.0,3.0,81.0
81.0,-25.0,1.0,1030.0,5.37,0.0,0.0,3.0,82.0
82.0,-25.0,3.0,1029.0,1.79,0.0,0.0,4.0,81.0
81.0,-25.0,5.0,1028.0,1.79,0.0,0.0,3.0,111.0
111.0,-27.0,5.0,1027.0,1.79,0.0,0.0,4.0,143.0
143.0,-25.0,4.0,1027.0,4.02,0.0,0.0,1.0,153.0
153.0,-22.0,2.0,1027.0,7.15,0.0,0.0,1.0,189.0
189.0,-21.0,2.0,1028.0,11.17,0.0,0.0,1.0,244.0
244.0,-19.0,2.0,1029.0,14.3,0.0,0.0,1.0,273.0
273.0,-18.0,-4.0,1029.0,0.89,0.0,0.0,3.0,218.0
218.0,-19.0,-5.0,1030.0,2.68,0.0,0.0,3.0,227.0
227.0,-19.0,-1.0,1031.0,6.7,0.0,0.0,3.0,95.0
95.0,-19.0,-2.0,1032.0,0.89,0.0,0.0,4.0,20.0
20.0,-22.0,1.0,1032.0,8.94,0.0,0.0,3.0,0.0
0.0,-21.0,-1.0,1033.0,16.09,0.0,0.0,3.0,0.0
0.0,-24.0,-1.0,1034.0,24.14,0.0,0.0,3.0,0.0
0.0,-22.0,-3.0,1035.0,29.95,0.0,0.0,3.0,0.0
0.0,-23.0,-6.0,1035.0,33.97,0.0,0.0,3.0,0.0
0.0,-22.0,-7.0,1035.0,37.99,0.0,0.0,3.0,12.0
12.0,-24.0,-6.0,1036.0,39.78,0.0,0.0,3.0,12.0
12.0,-23.0,-7.0,1037.0,42.91,0.0,0.0,3.0,17.0
17.0,-22.0,-6.0,1038.0,0.89,0.0,0.0,4.0,33.0
33.0,-22.0,-2.0,1039.0,1.79,0.0,0.0,3.0,22.0
22.0,-23.0,0.0,1039.0,3.58,0.0,0.0,3.0,20.0
20.0,-26.0,1.0,1039.0,1.79,0.0,0.0,2.0,10.0
10.0,-26.0,1.0,1038.0,0.89,0.0,0.0,4.0,14.0
14.0,-27.0,2.0,1036.0,4.02,0.0,0.0,3.0,12.0
12.0,-27.0,2.0,1036.0,8.04,0.0,0.0,3.0,12.0
12.0,-27.0,4.0,1035.0,12.06,0.0,0.0,3.0,8.0
8.0,-27.0,3.0,1035.0,16.98,0.0,0.0,3.0,19.0
19.0,-27.0,2.0,1035.0,3.13,0.0,0.0,4.0,40.0
40.0,-26.0,1.0,1035.0,3.13,0.0,0.0,1.0,37.0
37.0,-25.0,0.0,1035.0,7.15,0.0,0.0,1.0,42.0
42.0,-22.0,-2.0,1035.0,0.45,0.0,0.0,4.0,56.0
56.0,-22.0,-4.0,1035.0,1.34,0.0,0.0,4.0,62.0
62.0,-21.0,-8.0,1035.0,3.13,0.0,0.0,3.0,57.0
57.0,-22.0,-9.0,1035.0,0.89,0.0,0.0,2.0,57.0
57.0,-19.0,-9.0,1034.0,0.89,0.0,0.0,4.0,75.0
75.0,-20.0,-9.0,1034.0,1.79,0.0,0.0,3.0,96.0
96.0,-20.0,-9.0,1034.0,0.89,0.0,0.0,4.0,110.0
110.0,-18.0,-9.0,1034.0,1.79,0.0,0.0,3.0,97.0
97.0,-20.0,-11.0,1033.0,3.58,0.0,0.0,3.0,105.0
105.0,-20.0,-11.0,1033.0,5.37,0.0,0.0,3.0,84.0
84.0,-19.0,-12.0,1033.0,0.89,0.0,0.0,2.0,106.0
106.0,-19.0,-11.0,1033.0,1.79,0.0,0.0,3.0,112.0
112.0,-19.0,-11.0,1033.0,0.89,0.0,0.0,2.0,120.0
120.0,-17.0,-8.0,1034.0,2.68,0.0,0.0,2.0,117.0
117.0,-18.0,-4.0,1033.0,0.89,0.0,0.0,4.0,118.0
118.0,-18.0,-1.0,1033.0,1.78,0.0,0.0,4.0,106.0
106.0,-19.0,0.0,1031.0,2.67,0.0,0.0,4.0,96.0
96.0,-23.0,1.0,1030.0,3.56,0.0,0.0,4.0,82.0
82.0,-22.0,2.0,1029.0,4.45,0.0,0.0,4.0,63.0
63.0,-23.0,3.0,1029.0,1.79,0.0,0.0,1.0,79.0
79.0,-23.0,3.0,1029.0,0.89,0.0,0.0,4.0,125.0
125.0,-22.0,0.0,1029.0,0.89,0.0,0.0,1.0,119.0
119.0,-20.0,-2.0,1030.0,0.89,0.0,0.0,4.0,115.0
115.0,-19.0,-6.0,1030.0,1.79,0.0,0.0,2.0,131.0
131.0,-16.0,-6.0,1031.0,1.79,0.0,0.0,1.0,177.0
177.0,-18.0,-7.0,1031.0,1.79,0.0,0.0,2.0,287.0
287.0,-17.0,-7.0,1032.0,0.89,0.0,0.0,1.0,299.0
299.0,-19.0,-8.0,1032.0,1.79,0.0,0.0,2.0,250.0
250.0,-18.0,-7.0,1033.0,1.79,0.0,0.0,3.0,159.0
159.0,-19.0,-8.0,1033.0,3.58,0.0,0.0,3.0,124.0
124.0,-20.0,-9.0,1033.0,6.71,0.0,0.0,3.0,123.0
123.0,-19.0,-8.0,1034.0,11.63,0.0,0.0,3.0,49.0
49.0,-21.0,-10.0,1034.0,15.65,0.0,0.0,3.0,36.0
36.0,-19.0,-9.0,1034.0,0.89,0.0,0.0,4.0,59.0
59.0,-20.0,-9.0,1034.0,1.78,0.0,0.0,4.0,85.0
85.0,-18.0,-9.0,1035.0,2.67,0.0,0.0,4.0,170.0
170.0,-18.0,-11.0,1035.0,1.79,0.0,0.0,3.0,180.0
180.0,-15.0,-7.0,1036.0,3.58,0.0,0.0,3.0,227.0
227.0,-12.0,-2.0,1036.0,5.37,0.0,0.0,3.0,199.0
199.0,-20.0,-1.0,1036.0,0.89,0.0,0.0,4.0,168.0
168.0,-23.0,1.0,1035.0,1.78,0.0,0.0,4.0,93.0
93.0,-24.0,2.0,1033.0,2.67,0.0,0.0,4.0,80.0
80.0,-23.0,3.0,1033.0,1.79,0.0,0.0,3.0,111.0
111.0,-22.0,3.0,1033.0,1.79,0.0,0.0,4.0,133.0
133.0,-19.0,3.0,1032.0,3.13,0.0,0.0,1.0,135.0
135.0,-17.0,1.0,1033.0,6.26,0.0,0.0,1.0,94.0
94.0,-16.0,0.0,1033.0,9.39,0.0,0.0,1.0,103.0
103.0,-17.0,0.0,1033.0,12.52,0.0,0.0,1.0,92.0
92.0,-16.0,1.0,1033.0,1.79,0.0,0.0,4.0,93.0
93.0,-15.0,-5.0,1034.0,2.68,0.0,0.0,4.0,109.0
109.0,-14.0,-5.0,1034.0,3.57,0.0,0.0,4.0,122.0
122.0,-14.0,-6.0,1034.0,4.46,0.0,0.0,4.0,123.0
123.0,-13.0,-7.0,1033.0,5.35,0.0,0.0,4.0,122.0
122.0,-14.0,-8.0,1033.0,0.89,0.0,0.0,3.0,172.0
172.0,-15.0,-7.0,1034.0,2.68,0.0,0.0,3.0,213.0
213.0,-17.0,-10.0,1033.0,4.47,0.0,0.0,3.0,196.0
196.0,-17.0,-10.0,1033.0,6.26,0.0,0.0,3.0,158.0
158.0,-18.0,-10.0,1033.0,0.89,0.0,0.0,4.0,103.0
103.0,-19.0,-10.0,1032.0,1.78,0.0,0.0,4.0,90.0
90.0,-18.0,-10.0,1033.0,3.13,0.0,0.0,3.0,70.0
70.0,-18.0,-7.0,1033.0,4.92,0.0,0.0,3.0,67.0
67.0,-18.0,-5.0,1033.0,8.05,0.0,0.0,3.0,66.0
66.0,-17.0,-2.0,1033.0,12.07,0.0,0.0,3.0,52.0
52.0,-18.0,0.0,1033.0,13.86,0.0,0.0,3.0,55.0
55.0,-20.0,2.0,1032.0,1.79,0.0,0.0,4.0,51.0
51.0,-22.0,5.0,1030.0,2.68,0.0,0.0,4.0,47.0
47.0,-22.0,5.0,1029.0,3.57,0.0,0.0,4.0,48.0
48.0,-22.0,5.0,1029.0,5.36,0.0,0.0,4.0,60.0
60.0,-23.0,5.0,1029.0,6.25,0.0,0.0,4.0,88.0
88.0,-23.0,2.0,1028.0,1.79,0.0,0.0,1.0,279.0
279.0,-16.0,2.0,1029.0,5.81,0.0,0.0,1.0,435.0
435.0,-15.0,0.0,1029.0,8.94,0.0,0.0,1.0,489.0
489.0,-13.0,-2.0,1029.0,0.89,0.0,0.0,4.0,513.0
513.0,-11.0,-2.0,1029.0,1.78,0.0,0.0,4.0,539.0
539.0,-11.0,-2.0,1028.0,1.79,0.0,0.0,1.0,567.0
567.0,-10.0,-2.0,1029.0,0.89,0.0,0.0,4.0,569.0
569.0,-10.0,-3.0,1028.0,1.79,0.0,0.0,1.0,659.0
659.0,-9.0,-3.0,1027.0,0.89,0.0,0.0,4.0,648.0
648.0,-9.0,-3.0,1027.0,1.78,0.0,0.0,4.0,651.0
651.0,-8.0,-3.0,1027.0,2.67,0.0,0.0,4.0,671.0
671.0,-7.0,-3.0,1027.0,1.79,0.0,0.0,2.0,623.0
623.0,-7.0,-3.0,1026.0,1.79,0.0,0.0,1.0,618.0
618.0,-7.0,-4.0,1027.0,0.89,0.0,0.0,3.0,532.0
532.0,-7.0,-4.0,1027.0,1.78,0.0,0.0,3.0,477.0
477.0,-8.0,-5.0,1028.0,3.57,0.0,0.0,3.0,479.0
479.0,-8.0,-5.0,1028.0,5.36,0.0,0.0,3.0,490.0
490.0,-6.0,-2.0,1028.0,0.89,0.0,0.0,4.0,476.0
476.0,-11.0,1.0,1028.0,1.79,0.0,0.0,2.0,457.0
457.0,-11.0,2.0,1027.0,5.81,0.0,0.0,2.0,327.0
327.0,-10.0,3.0,1027.0,8.94,0.0,0.0,2.0,161.0
161.0,-11.0,4.0,1026.0,1.79,0.0,0.0,1.0,286.0
286.0,-15.0,5.0,1027.0,3.58,0.0,0.0,1.0,298.0
298.0,-14.0,5.0,1027.0,5.37,0.0,0.0,1.0,310.0
310.0,-11.0,3.0,1027.0,7.16,0.0,0.0,1.0,332.0
332.0,-7.0,0.0,1029.0,10.29,0.0,0.0,1.0,391.0
391.0,-7.0,-2.0,1029.0,12.08,0.0,0.0,1.0,437.0
437.0,-6.0,-1.0,1030.0,13.87,0.0,0.0,1.0,422.0
422.0,-5.0,-1.0,1031.0,0.89,0.0,0.0,4.0,320.0
320.0,-5.0,-2.0,1031.0,1.79,0.0,0.0,1.0,346.0
346.0,-4.0,-1.0,1031.0,3.58,0.0,0.0,1.0,351.0
351.0,-4.0,-1.0,1031.0,7.6,0.0,0.0,1.0,297.0
297.0,-5.0,-2.0,1031.0,10.73,0.0,0.0,1.0,290.0
290.0,-5.0,-2.0,1031.0,13.86,0.0,0.0,1.0,250.0
250.0,-7.0,-2.0,1031.0,18.78,1.0,0.0,1.0,170.0
170.0,-10.0,-2.0,1031.0,23.7,2.0,0.0,1.0,103.0
103.0,-10.0,-3.0,1031.0,29.51,0.0,0.0,1.0,79.0
79.0,-10.0,-3.0,1031.0,34.43,0.0,0.0,1.0,73.0
73.0,-10.0,-3.0,1032.0,0.89,1.0,0.0,4.0,74.0
74.0,-10.0,-3.0,1032.0,1.79,0.0,0.0,1.0,77.0
77.0,-10.0,-3.0,1033.0,3.58,0.0,0.0,1.0,81.0
81.0,-10.0,-2.0,1033.0,5.37,0.0,0.0,1.0,95.0
95.0,-9.0,0.0,1033.0,0.89,0.0,0.0,4.0,115.0
115.0,-10.0,1.0,1032.0,1.79,0.0,0.0,1.0,77.0
77.0,-11.0,3.0,1031.0,0.89,0.0,0.0,4.0,67.0
67.0,-13.0,5.0,1030.0,2.68,0.0,0.0,4.0,13.0
13.0,-21.0,5.0,1030.0,7.15,0.0,0.0,3.0,12.0
12.0,-21.0,5.0,1030.0,14.3,0.0,0.0,3.0,10.0
10.0,-22.0,4.0,1030.0,21.45,0.0,0.0,3.0,195.0
195.0,-23.0,4.0,1031.0,28.6,0.0,0.0,3.0,238.0
238.0,-22.0,3.0,1031.0,32.62,0.0,0.0,3.0,293.0
293.0,-22.0,3.0,1031.0,36.64,0.0,0.0,3.0,384.0
384.0,-22.0,3.0,1032.0,40.66,0.0,0.0,3.0,381.0
381.0,-18.0,-1.0,1032.0,44.68,0.0,0.0,3.0,296.0
296.0,-23.0,3.0,1032.0,49.6,0.0,0.0,3.0,38.0
38.0,-22.0,1.0,1032.0,54.52,0.0,0.0,3.0,19.0
19.0,-20.0,-2.0,1032.0,57.65,0.0,0.0,3.0,22.0
22.0,-21.0,2.0,1033.0,63.46,0.0,0.0,3.0,20.0
20.0,-17.0,-1.0,1033.0,68.38,0.0,0.0,3.0,14.0
14.0,-17.0,-4.0,1033.0,73.3,0.0,0.0,3.0,23.0
23.0,-16.0,-5.0,1033.0,1.79,0.0,0.0,2.0,19.0
19.0,-16.0,-8.0,1033.0,3.58,0.0,0.0,2.0,22.0
22.0,-17.0,-6.0,1034.0,6.71,0.0,0.0,2.0,33.0
33.0,-16.0,-5.0,1034.0,3.13,0.0,0.0,3.0,42.0
42.0,-15.0,-1.0,1035.0,6.26,0.0,0.0,3.0,40.0
40.0,-19.0,3.0,1035.0,9.39,0.0,0.0,3.0,43.0
43.0,-20.0,4.0,1035.0,4.02,0.0,0.0,2.0,56.0
56.0,-20.0,5.0,1034.0,0.89,0.0,0.0,4.0,57.0
57.0,-21.0,6.0,1033.0,2.68,0.0,0.0,4.0,153.0
153.0,-20.0,6.0,1032.0,3.13,0.0,0.0,1.0,108.0
108.0,-19.0,6.0,1032.0,7.15,0.0,0.0,1.0,89.0
89.0,-18.0,5.0,1031.0,12.07,0.0,0.0,1.0,87.0
87.0,-18.0,3.0,1031.0,16.09,0.0,0.0,1.0,95.0
95.0,-19.0,3.0,1032.0,17.88,0.0,0.0,1.0,111.0
111.0,-16.0,1.0,1032.0,0.89,0.0,0.0,4.0,112.0
112.0,-15.0,1.0,1031.0,1.79,0.0,0.0,1.0,145.0
145.0,-14.0,1.0,1031.0,5.81,0.0,0.0,1.0,184.0
184.0,-12.0,-2.0,1032.0,7.6,0.0,0.0,1.0,178.0
178.0,-11.0,-2.0,1031.0,11.62,0.0,0.0,1.0,170.0
170.0,-9.0,-2.0,1030.0,15.64,0.0,0.0,1.0,161.0
161.0,-8.0,-2.0,1030.0,19.66,0.0,0.0,1.0,133.0
133.0,-8.0,-2.0,1030.0,21.45,0.0,0.0,1.0,114.0
114.0,-8.0,-2.0,1028.0,24.58,0.0,0.0,1.0,112.0
112.0,-7.0,-2.0,1027.0,0.89,0.0,0.0,4.0,114.0
114.0,-7.0,-3.0,1027.0,1.78,0.0,0.0,4.0,130.0
130.0,-7.0,-3.0,1026.0,1.79,0.0,0.0,1.0,133.0
133.0,-7.0,-2.0,1026.0,0.89,0.0,0.0,4.0,143.0
143.0,-7.0,-3.0,1025.0,1.78,0.0,0.0,4.0,137.0
137.0,-7.0,-2.0,1026.0,2.67,0.0,0.0,4.0,143.0
143.0,-6.0,-2.0,1026.0,1.79,0.0,0.0,3.0,145.0
145.0,-6.0,-1.0,1025.0,3.58,0.0,0.0,3.0,185.0
185.0,-7.0,1.0,1023.0,0.89,0.0,0.0,4.0,198.0
198.0,-8.0,2.0,1021.0,2.68,0.0,0.0,4.0,205.0
205.0,-9.0,3.0,1020.0,1.79,0.0,0.0,1.0,195.0
195.0,-9.0,3.0,1020.0,4.92,0.0,0.0,1.0,203.0
203.0,-9.0,3.0,1020.0,6.71,0.0,0.0,1.0,209.0
209.0,-9.0,1.0,1021.0,8.5,0.0,0.0,1.0,202.0
202.0,-9.0,1.0,1022.0,0.89,0.0,0.0,4.0,28.0
28.0,-21.0,5.0,1023.0,12.07,0.0,0.0,3.0,26.0
26.0,-21.0,3.0,1024.0,21.9,0.0,0.0,3.0,22.0
22.0,-21.0,2.0,1025.0,29.95,0.0,0.0,3.0,24.0
24.0,-22.0,2.0,1026.0,38.89,0.0,0.0,3.0,16.0
16.0,-21.0,1.0,1025.0,46.04,0.0,0.0,3.0,16.0
16.0,-19.0,-1.0,1025.0,50.06,0.0,0.0,3.0,17.0
17.0,-20.0,0.0,1026.0,59.89,0.0,0.0,3.0,7.0
7.0,-21.0,-1.0,1027.0,69.72,0.0,0.0,3.0,9.0
9.0,-23.0,-1.0,1027.0,84.92,0.0,0.0,3.0,10.0
10.0,-22.0,-2.0,1027.0,97.88,0.0,0.0,3.0,8.0
8.0,-21.0,-2.0,1028.0,109.06,0.0,0.0,3.0,7.0
7.0,-21.0,-3.0,1028.0,114.87,0.0,0.0,3.0,10.0
10.0,-21.0,-2.0,1028.0,123.81,0.0,0.0,3.0,11.0
11.0,-21.0,-2.0,1029.0,135.88,0.0,0.0,3.0,11.0
11.0,-21.0,-1.0,1029.0,147.06,0.0,0.0,3.0,10.0
10.0,-23.0,0.0,1030.0,159.13,0.0,0.0,3.0,7.0
7.0,-24.0,1.0,1030.0,171.2,0.0,0.0,3.0,9.0
9.0,-25.0,2.0,1030.0,183.27,0.0,0.0,3.0,14.0
14.0,-24.0,3.0,1029.0,194.45,0.0,0.0,3.0,13.0
13.0,-24.0,4.0,1029.0,207.41,0.0,0.0,3.0,14.0
14.0,-25.0,3.0,1029.0,219.48,0.0,0.0,3.0,9.0
9.0,-24.0,3.0,1030.0,230.66,0.0,0.0,3.0,14.0
14.0,-24.0,2.0,1030.0,240.49,0.0,0.0,3.0,9.0
9.0,-24.0,1.0,1032.0,250.32,0.0,0.0,3.0,8.0
8.0,-23.0,0.0,1032.0,258.37,0.0,0.0,3.0,10.0
10.0,-20.0,0.0,1033.0,265.52,0.0,0.0,3.0,8.0
8.0,-20.0,-1.0,1034.0,272.67,0.0,0.0,3.0,9.0
9.0,-20.0,-1.0,1034.0,277.59,0.0,0.0,3.0,11.0
11.0,-20.0,-1.0,1034.0,284.74,0.0,0.0,3.0,11.0
11.0,-20.0,-2.0,1034.0,291.89,0.0,0.0,3.0,10.0
10.0,-20.0,-3.0,1034.0,297.7,0.0,0.0,3.0,15.0
15.0,-22.0,-2.0,1034.0,306.64,0.0,0.0,3.0,13.0
13.0,-22.0,-6.0,1035.0,310.66,0.0,0.0,3.0,16.0
16.0,-22.0,-4.0,1035.0,315.58,0.0,0.0,3.0,13.0
13.0,-22.0,-6.0,1035.0,318.71,0.0,0.0,3.0,18.0
18.0,-21.0,-5.0,1035.0,323.63,0.0,0.0,3.0,18.0
18.0,-22.0,-5.0,1035.0,328.55,0.0,0.0,3.0,22.0
22.0,-21.0,-5.0,1035.0,3.13,0.0,0.0,2.0,23.0
23.0,-20.0,-3.0,1035.0,6.26,0.0,0.0,2.0,24.0
24.0,-21.0,-1.0,1035.0,3.13,0.0,0.0,3.0,24.0
24.0,-23.0,2.0,1035.0,6.26,0.0,0.0,3.0,23.0
23.0,-24.0,2.0,1033.0,0.89,0.0,0.0,4.0,23.0
23.0,-24.0,4.0,1032.0,1.79,0.0,0.0,3.0,42.0
42.0,-25.0,4.0,1030.0,3.13,0.0,0.0,4.0,54.0
54.0,-24.0,4.0,1030.0,4.02,0.0,0.0,1.0,48.0
48.0,-24.0,3.0,1029.0,8.94,0.0,0.0,1.0,66.0
66.0,-23.0,3.0,1029.0,12.96,0.0,0.0,1.0,56.0
56.0,-24.0,1.0,1029.0,16.09,0.0,0.0,1.0,67.0
67.0,-23.0,1.0,1029.0,19.22,0.0,0.0,1.0,95.0
95.0,-20.0,-1.0,1028.0,21.01,0.0,0.0,1.0,111.0
