Time,Longitude,Description,Latitude,Duration
09/23/2022 08:04:00,-122.392246,1125-Traffic Hazard,37.759824,80.0
09/23/2022 10:36:00,-122.39266,20002-Hit and Run No Injuries,37.784877,58.0
09/23/2022 12:12:00,-122.392204,1125-Traffic Hazard,37.750228,0.0
09/23/2022 12:08:00,-122.393061,1125-Traffic Hazard,37.669588,7.0
09/23/2022 13:11:00,-122.405578,1182-Trfc Collision-No Inj,37.743949,1.0
09/23/2022 14:28:00,-122.393183,1125-Traffic Hazard,37.701061,36.0
09/23/2022 14:34:00,-122.402677,1125-Traffic Hazard,37.632444,61.0
09/23/2022 15:06:00,-122.403592,1184-Provide Traffic Control,37.660879,5.0
09/23/2022 15:34:00,-122.404835,1125-Traffic Hazard,37.765283,10.0
09/23/2022 15:30:00,-122.391746,ANIMAL-Live or Dead Animal,37.693391,16.0
09/23/2022 17:12:00,-122.468844,1125-Traffic Hazard,37.674061,14.0
09/23/2022 17:09:00,-122.47164,1125-Traffic Hazard,37.698587,1.0
09/23/2022 17:21:00,-122.451381,1125-Traffic Hazard,37.714126,2.0
09/23/2022 17:30:00,-122.423413,1125-Traffic Hazard,37.731566,2.0
09/23/2022 18:35:00,-122.391746,1125-Traffic Hazard,37.693391,48.0
09/23/2022 21:45:00,-122.40655,1183-Trfc Collision-Unkn Inj,37.772948,77.0
09/23/2022 22:09:00,-122.402997,1179-Trfc Collision-1141 Enrt,37.752501,133.0
09/23/2022 22:49:00,-122.404092,1182-Trfc Collision-No Inj,37.730321,34.0
09/24/2022 00:15:00,-122.404835,1183-Trfc Collision-Unkn Inj,37.765283,188.0
09/24/2022 01:33:00,-122.404835,1125-Traffic Hazard,37.765283,6.0
09/24/2022 02:30:00,-122.367026,1125-Traffic Hazard,37.808318,19.0
09/24/2022 03:27:00,-122.389859,WW-Wrong Way Driver,37.78699,14.0
09/24/2022 04:24:00,-122.405578,BREAK-Traffic Break,37.743949,2.0
09/24/2022 07:43:00,-122.448254,1125-Traffic Hazard,37.719157,8.0
09/24/2022 07:51:00,-122.325921,20002-Hit and Run No Injuries,37.821989,9.0
09/24/2022 10:37:00,-122.405846,1179-Trfc Collision-1141 Enrt,37.76181,65.0
09/24/2022 11:19:00,-122.36171,1182-Trfc Collision-No Inj,37.813098,3.0
09/24/2022 11:35:00,-122.470568,1125-Traffic Hazard,37.690867,29.0
09/24/2022 11:58:00,-122.425933,1125-Traffic Hazard,37.620705,31.0
09/24/2022 13:07:00,-122.408081,1125-Traffic Hazard,37.740032,107.0
09/24/2022 13:37:00,-122.325966,1125-Traffic Hazard,37.822328,2.0
09/24/2022 13:33:00,-122.367026,1125-Traffic Hazard,37.808318,35.0
09/24/2022 14:09:00,-122.423304,1125-Traffic Hazard,37.771852,26.0
09/24/2022 14:15:00,-122.489102,1125A-Animal Hazard,37.683325,17.0
09/24/2022 14:21:00,-122.408081,1125-Traffic Hazard,37.740032,61.0
09/24/2022 14:39:00,-122.387677,ANIMAL-Live or Dead Animal,37.789144,5.0
09/24/2022 14:37:00,-122.412227,1125-Traffic Hazard,37.73313,24.0
09/24/2022 14:52:00,-122.402997,1125-Traffic Hazard,37.752501,48.0
09/24/2022 14:59:00,-122.404333,1125-Traffic Hazard,37.731932,25.0
09/24/2022 15:24:00,-122.446015,1125-Traffic Hazard,37.726304,30.0
09/24/2022 16:41:00,-122.391447,1125-Traffic Hazard,37.785495,23.0
09/24/2022 17:43:00,-122.41136,1125-Traffic Hazard,37.733918,6.0
09/24/2022 18:39:00,-122.471311,1125A-Animal Hazard,37.684367,5.0
09/24/2022 19:08:00,-122.475378,1125-Traffic Hazard,37.672168,4.0
09/24/2022 19:06:00,-122.395501,1125-Traffic Hazard,37.782732,27.0
09/24/2022 20:04:00,-122.402997,1125-Traffic Hazard,37.752501,264.0
09/24/2022 20:38:00,-122.404835,1125-Traffic Hazard,37.765283,35.0
09/24/2022 20:40:00,-122.412227,20002-Hit and Run No Injuries,37.73313,3.0
09/24/2022 21:02:00,-122.366974,1125-Traffic Hazard,37.808253,56.0
09/24/2022 22:06:00,-122.36171,1125-Traffic Hazard,37.813098,47.0
09/24/2022 22:14:00,-122.409148,1179-Trfc Collision-1141 Enrt,37.768963,34.0
09/25/2022 01:51:00,-122.41541,1183-Trfc Collision-Unkn Inj,37.731979,190.0
09/25/2022 02:07:00,-122.395501,1179-Trfc Collision-1141 Enrt,37.782732,179.0
09/25/2022 02:51:00,-122.40655,1179-Trfc Collision-1141 Enrt,37.772948,72.0
09/25/2022 03:39:00,-122.36719,1125-Traffic Hazard,37.808068,9.0
09/25/2022 03:35:00,-122.361552,1125-Traffic Hazard,37.813697,8.0
09/25/2022 06:44:00,-122.397252,1179-Trfc Collision-1141 Enrt,37.78173,67.0
09/25/2022 11:10:00,-122.448254,1125-Traffic Hazard,37.719157,17.0
09/25/2022 12:28:00,-122.402749,1125A-Animal Hazard,37.727319,30.0
09/25/2022 12:32:00,-122.39266,1125A-Animal Hazard,37.784877,6.0
09/25/2022 13:49:00,-122.471279,1125-Traffic Hazard,37.700407,6.0
09/25/2022 14:02:00,-122.489102,ANIMAL-Live or Dead Animal,37.683325,18.0
09/25/2022 15:15:00,-122.361552,1125-Traffic Hazard,37.813697,13.0
09/25/2022 15:35:00,-122.489102,ANIMAL-Live or Dead Animal,37.683325,12.0
09/25/2022 16:23:00,-122.39266,1125-Traffic Hazard,37.784877,14.0
09/25/2022 16:44:00,-122.467303,1183-Trfc Collision-Unkn Inj,37.709316,13.0
09/25/2022 17:13:00,-122.491896,1183-Trfc Collision-Unkn Inj,37.644139,25.0
09/25/2022 17:34:00,-122.406002,1183-Trfc Collision-Unkn Inj,37.643058,8.0
09/25/2022 18:15:00,-122.489102,ANIMAL-Live or Dead Animal,37.683325,
09/25/2022 17:06:00,-122.39951,1182-Trfc Collision-No Inj,37.719288,119.0
09/25/2022 19:47:00,-122.40223,1125-Traffic Hazard,37.737483,26.0
09/25/2022 20:35:00,-122.39951,1183-Trfc Collision-Unkn Inj,37.719288,30.0
09/25/2022 21:09:00,-122.395501,1125-Traffic Hazard,37.782732,36.0
09/25/2022 22:09:00,-122.405811,1183-Trfc Collision-Unkn Inj,37.775564,2.0
09/25/2022 22:31:00,-122.3201,1183-Trfc Collision-Unkn Inj,37.822692,152.0
09/26/2022 01:52:00,-122.395206,1125-Traffic Hazard,37.667073,4.0
09/26/2022 03:38:00,-122.467303,1125-Traffic Hazard,37.709316,5.0
09/26/2022 03:53:00,-122.405578,1125-Traffic Hazard,37.743949,10.0
09/26/2022 04:18:00,-122.371287,1125-Traffic Hazard,37.804373,16.0
09/26/2022 06:35:00,-122.404904,1183-Trfc Collision-Unkn Inj,37.638051,49.0
09/26/2022 07:22:00,-122.439969,ANIMAL-Live or Dead Animal,37.729924,79.0
09/26/2022 08:17:00,-122.397252,1125-Traffic Hazard,37.78173,2.0
09/26/2022 11:08:00,-122.432073,1125-Traffic Hazard,37.732235,2.0
09/26/2022 11:22:00,-122.403812,1125-Traffic Hazard,37.660428,33.0
09/26/2022 12:20:00,-122.405578,1125-Traffic Hazard,37.743949,28.0
09/26/2022 13:51:00,-122.402749,1125-Traffic Hazard,37.727319,18.0
09/26/2022 15:06:00,-122.405578,1125-Traffic Hazard,37.743949,29.0
09/26/2022 15:39:00,-122.426585,1125-Traffic Hazard,37.621298,1.0
09/26/2022 15:49:00,-122.396351,1125-Traffic Hazard,37.774662,106.0
09/26/2022 16:13:00,-122.40223,1125-Traffic Hazard,37.737483,22.0
09/26/2022 16:36:00,-122.366974,1182-Trfc Collision-No Inj,37.808253,15.0
09/26/2022 16:57:00,-122.402997,1183-Trfc Collision-Unkn Inj,37.752501,9.0
09/26/2022 17:04:00,-122.401464,1125-Traffic Hazard,37.72401,28.0
09/26/2022 17:03:00,-122.408081,1183-Trfc Collision-Unkn Inj,37.740032,16.0
09/26/2022 19:07:00,-122.405389,FIRE-Report of Fire,37.658645,26.0
09/26/2022 19:39:00,-122.405578,1182-Trfc Collision-No Inj,37.743949,63.0
09/26/2022 20:15:00,-122.392571,1182-Trfc Collision-No Inj,37.784858,21.0
09/27/2022 00:44:00,-122.40223,1125-Traffic Hazard,37.737483,23.0
09/27/2022 03:45:00,-122.471982,1182-Trfc Collision-No Inj,37.701458,20.0
09/27/2022 05:01:00,-122.402997,1183-Trfc Collision-Unkn Inj,37.752501,23.0
09/27/2022 06:24:00,-122.377806,1182-Trfc Collision-No Inj,37.798183,12.0
09/27/2022 07:02:00,-122.404904,1179-Trfc Collision-1141 Enrt,37.638051,53.0
09/27/2022 07:57:00,-122.3929,1125-Traffic Hazard,37.61083,3.0
09/27/2022 08:30:00,-122.400209,1183-Trfc Collision-Unkn Inj,37.720795,26.0
09/27/2022 10:15:00,-122.376864,1182-Trfc Collision-No Inj,37.600129,11.0
09/27/2022 12:50:00,-122.392571,1125-Traffic Hazard,37.784858,26.0
09/27/2022 13:55:00,-122.393183,FIRE-Report of Fire,37.701061,7.0
09/27/2022 16:38:00,-122.366974,1183-Trfc Collision-Unkn Inj,37.808253,11.0
09/27/2022 18:53:00,-122.391746,20002-Hit and Run No Injuries,37.693391,80.0
09/27/2022 20:11:00,-122.398495,FIRE-Report of Fire,37.71554,34.0
09/28/2022 00:10:00,-122.366974,1125-Traffic Hazard,37.808253,29.0
09/28/2022 00:50:00,-122.366991,WW-Wrong Way Driver,37.808203,28.0
09/28/2022 00:49:00,-122.405867,1182-Trfc Collision-No Inj,37.768215,11.0
09/28/2022 02:54:00,-122.402749,1183-Trfc Collision-Unkn Inj,37.727319,2.0
09/28/2022 06:51:00,-122.382704,1179-Trfc Collision-1141 Enrt,37.793701,36.0
09/28/2022 08:56:00,-122.41541,1183-Trfc Collision-Unkn Inj,37.731979,4.0
09/28/2022 11:14:00,-122.40526,1125-Traffic Hazard,37.766461,43.0
09/28/2022 11:33:00,-122.393183,1125-Traffic Hazard,37.701061,14.0
09/28/2022 12:10:00,-122.423836,1125-Traffic Hazard,37.731355,31.0
09/28/2022 13:54:00,-122.414904,1125-Traffic Hazard,37.732277,13.0
09/28/2022 14:59:00,-122.467495,1181-Trfc Collision-Minor Inj,37.672859,10.0
09/28/2022 15:23:00,-122.40223,1125-Traffic Hazard,37.737483,7.0
09/28/2022 15:56:00,-122.384004,20002-Hit and Run No Injuries,37.604779,32.0
09/28/2022 18:06:00,-122.446015,1183-Trfc Collision-Unkn Inj,37.726304,52.0
09/28/2022 18:18:00,-122.38758,1125-Traffic Hazard,37.789089,29.0
09/28/2022 18:57:00,-122.366974,1125-Traffic Hazard,37.808253,80.0
09/28/2022 19:13:00,-122.405846,1125-Traffic Hazard,37.76181,0.0
09/28/2022 19:36:00,-122.405578,1183-Trfc Collision-Unkn Inj,37.743949,19.0
09/28/2022 20:38:00,-122.389859,1125-Traffic Hazard,37.78699,10.0
09/28/2022 22:11:00,-122.484804,1125-Traffic Hazard,37.668324,21.0
09/29/2022 03:00:00,-122.367026,1125-Traffic Hazard,37.808318,5.0
09/29/2022 03:27:00,-122.41136,1125-Traffic Hazard,37.733918,64.0
09/29/2022 07:06:00,-122.317352,1182-Trfc Collision-No Inj,37.82415,2.0
09/29/2022 07:59:00,-122.416885,1182-Trfc Collision-No Inj,37.769581,29.0
09/29/2022 08:19:00,-122.366991,1125-Traffic Hazard,37.808203,50.0
09/29/2022 08:25:00,-122.401165,1125-Traffic Hazard,37.778081,24.0
09/29/2022 08:35:00,-122.361552,1183-Trfc Collision-Unkn Inj,37.813697,36.0
09/29/2022 09:56:00,-122.406002,1125-Traffic Hazard,37.643058,70.0
09/29/2022 12:43:00,-122.402997,1125-Traffic Hazard,37.752501,194.0
09/29/2022 13:22:00,-122.366974,1125-Traffic Hazard,37.808253,12.0
09/29/2022 13:35:00,-122.470568,1125-Traffic Hazard,37.690867,23.0
09/29/2022 14:05:00,-122.392449,FIRE-Report of Fire,37.756108,8.0
09/29/2022 15:22:00,-122.402997,1125-Traffic Hazard,37.752501,51.0
09/29/2022 16:14:00,-122.404835,1182-Trfc Collision-No Inj,37.765283,45.0
09/29/2022 17:09:00,-122.405846,1125-Traffic Hazard,37.76181,39.0
09/29/2022 17:46:00,-122.405846,1125-Traffic Hazard,37.76181,21.0
09/29/2022 18:27:00,-122.40655,1179-Trfc Collision-1141 Enrt,37.772948,50.0
09/29/2022 20:41:00,-122.471982,1183-Trfc Collision-Unkn Inj,37.701458,9.0
09/29/2022 22:03:00,-122.317448,MZP-Assist CT with Maintenance,37.823899,313.0
09/29/2022 23:55:00,-122.40526,1179-Trfc Collision-1141 Enrt,37.766461,104.0
09/30/2022 02:45:00,-122.405846,1125-Traffic Hazard,37.76181,7.0
09/30/2022 05:05:00,-122.391447,1125-Traffic Hazard,37.785495,19.0
09/30/2022 08:51:00,-122.434834,1183-Trfc Collision-Unkn Inj,37.630176,47.0
09/30/2022 09:38:00,-122.366974,1125-Traffic Hazard,37.808253,12.0
09/30/2022 12:26:00,-122.384004,20002-Hit and Run No Injuries,37.604779,50.0
09/30/2022 12:41:00,-122.347417,1125-Traffic Hazard,37.819531,7.0
09/30/2022 13:13:00,-122.366974,1125-Traffic Hazard,37.808253,6.0
09/30/2022 14:06:00,-122.41136,1183-Trfc Collision-Unkn Inj,37.733918,82.0
09/30/2022 14:54:00,-122.392543,FIRE-Report of Fire,37.669859,10.0
09/30/2022 15:24:00,-122.392571,1182-Trfc Collision-No Inj,37.784858,29.0
09/30/2022 16:12:00,-122.487208,1179-Trfc Collision-1141 Enrt,37.625213,23.0
09/30/2022 16:53:00,-122.402997,1179-Trfc Collision-1141 Enrt,37.752501,97.0
09/30/2022 16:58:00,-122.396351,1125-Traffic Hazard,37.774662,80.0
09/30/2022 17:33:00,-122.366974,1179-Trfc Collision-1141 Enrt,37.808253,101.0
09/30/2022 17:46:00,-122.404904,1183-Trfc Collision-Unkn Inj,37.638051,58.0
09/30/2022 17:45:00,-122.40526,20002-Hit and Run No Injuries,37.766461,5.0
09/30/2022 18:03:00,-122.384004,1182-Trfc Collision-No Inj,37.604779,7.0
09/30/2022 23:01:00,-122.404904,1183-Trfc Collision-Unkn Inj,37.638051,79.0
09/30/2022 23:00:00,-122.405578,FIRE-Report of Fire,37.743949,17.0
10/01/2022 02:37:00,-122.393183,1183-Trfc Collision-Unkn Inj,37.701061,9.0
10/01/2022 04:22:00,-122.439692,WW-Wrong Way Driver,37.636879,6.0
10/01/2022 07:16:00,-122.406642,1125-Traffic Hazard,37.650251,1.0
10/01/2022 08:41:00,-122.391447,1125-Traffic Hazard,37.785495,4.0
10/01/2022 11:54:00,-122.406169,1179-Trfc Collision-1141 Enrt,37.646436,75.0
10/01/2022 11:53:00,-122.405686,1183-Trfc Collision-Unkn Inj,37.641319,75.0
10/01/2022 12:17:00,-122.393061,1125-Traffic Hazard,37.669588,11.0
10/01/2022 14:35:00,-122.366974,1125-Traffic Hazard,37.808253,150.0
10/01/2022 15:04:00,-122.392571,20002-Hit and Run No Injuries,37.784858,115.0
10/01/2022 17:43:00,-122.392204,1125-Traffic Hazard,37.750228,11.0
10/01/2022 20:47:00,-122.312041,20002-Hit and Run No Injuries,37.824105,45.0
10/01/2022 22:53:00,-122.405423,1179-Trfc Collision-1141 Enrt,37.769538,67.0
10/01/2022 23:34:00,-122.402997,1182-Trfc Collision-No Inj,37.752501,71.0
10/01/2022 23:39:00,-122.406621,1183-Trfc Collision-Unkn Inj,37.772168,26.0
10/02/2022 00:47:00,-122.451381,20002-Hit and Run No Injuries,37.714126,98.0
10/02/2022 01:29:00,-122.367026,1125-Traffic Hazard,37.808318,28.0
10/02/2022 04:40:00,-122.405686,MZP-Assist CT with Maintenance,37.641319,278.0
10/02/2022 12:32:00,-122.401464,1179-Trfc Collision-1141 Enrt,37.72401,81.0
10/02/2022 12:30:00,-122.393183,1183-Trfc Collision-Unkn Inj,37.701061,16.0
10/02/2022 14:15:00,-122.367026,1179-Trfc Collision-1141 Enrt,37.808318,25.0
10/02/2022 14:45:00,-122.40223,1125-Traffic Hazard,37.737483,5.0
10/02/2022 15:10:00,-122.425998,ANIMAL-Live or Dead Animal,37.620402,2.0
10/02/2022 15:18:00,-122.45352,1125-Traffic Hazard,37.712079,2.0
10/02/2022 15:29:00,-122.402997,1125-Traffic Hazard,37.752501,2.0
10/02/2022 21:21:00,-122.405867,1182-Trfc Collision-No Inj,37.768215,46.0
10/02/2022 21:34:00,-122.395028,1183-Trfc Collision-Unkn Inj,37.612414,25.0
10/02/2022 23:52:00,-122.394763,1183-Trfc Collision-Unkn Inj,37.708044,75.0
10/03/2022 02:37:00,-122.366974,1179-Trfc Collision-1141 Enrt,37.808253,254.0
10/03/2022 03:22:00,-122.366974,1125-Traffic Hazard,37.808253,4.0
10/03/2022 03:25:00,-122.366974,1125-Traffic Hazard,37.808253,70.0
10/03/2022 07:38:00,-122.485252,1125-Traffic Hazard,37.665539,7.0
10/03/2022 10:29:00,-122.403729,20002-Hit and Run No Injuries,37.72999,3.0
10/03/2022 10:44:00,-122.405578,1125-Traffic Hazard,37.743949,27.0
10/03/2022 12:53:00,-122.416885,1179-Trfc Collision-1141 Enrt,37.769581,45.0
10/03/2022 13:07:00,-122.396201,1125-Traffic Hazard,37.767635,2.0
10/03/2022 13:55:00,-122.403812,1125-Traffic Hazard,37.660428,49.0
10/03/2022 14:11:00,-122.389859,1125-Traffic Hazard,37.78699,1.0
10/03/2022 16:55:00,-122.463168,1125-Traffic Hazard,37.659482,55.0
10/03/2022 17:12:00,-122.434671,1125-Traffic Hazard,37.630323,16.0
10/03/2022 17:21:00,-122.397252,1183-Trfc Collision-Unkn Inj,37.78173,126.0
10/03/2022 18:37:00,-122.465163,1125-Traffic Hazard,37.661116,2.0
10/03/2022 22:55:00,-122.367026,1125-Traffic Hazard,37.808318,23.0
10/03/2022 23:34:00,-122.405867,1125-Traffic Hazard,37.768215,7.0
10/04/2022 04:25:00,-122.405502,1183-Trfc Collision-Unkn Inj,37.767567,47.0
10/04/2022 07:05:00,-122.403729,1125-Traffic Hazard,37.72999,1.0
10/04/2022 07:12:00,-122.463168,1125-Traffic Hazard,37.659482,8.0
10/04/2022 07:43:00,-122.384466,1125-Traffic Hazard,37.792091,2.0
10/04/2022 07:55:00,-122.407848,1182-Trfc Collision-No Inj,37.740299,28.0
10/04/2022 08:29:00,-122.452828,1125-Traffic Hazard,37.651032,4.0
10/04/2022 09:21:00,-122.402749,1183-Trfc Collision-Unkn Inj,37.727319,46.0
10/04/2022 10:07:00,-122.405389,1182-Trfc Collision-No Inj,37.658645,21.0
10/04/2022 11:47:00,-122.411768,1125-Traffic Hazard,37.633983,3.0
10/04/2022 14:28:00,-122.465358,1125-Traffic Hazard,37.710344,13.0
10/04/2022 19:47:00,-122.405846,1125-Traffic Hazard,37.76181,6.0
10/04/2022 19:50:00,-122.405578,FIRE-Report of Fire,37.743949,2.0
10/04/2022 20:24:00,-122.437211,1183-Trfc Collision-Unkn Inj,37.632158,27.0
10/04/2022 23:08:00,-122.397252,1125-Traffic Hazard,37.78173,5.0
10/04/2022 23:18:00,-122.366974,1125-Traffic Hazard,37.808253,2.0
10/05/2022 03:11:00,-122.402997,1125-Traffic Hazard,37.752501,18.0
10/05/2022 03:49:00,-122.402997,1125-Traffic Hazard,37.752501,4.0
10/05/2022 04:38:00,-122.491428,1182-Trfc Collision-No Inj,37.646178,27.0
10/05/2022 06:27:00,-122.391447,1125-Traffic Hazard,37.785495,2.0
10/05/2022 07:45:00,-122.393183,1125-Traffic Hazard,37.701061,19.0
10/05/2022 08:03:00,-122.393183,1125-Traffic Hazard,37.701061,5.0
10/05/2022 10:30:00,-122.367026,1125-Traffic Hazard,37.808318,2.0
10/05/2022 10:41:00,-122.467495,1182-Trfc Collision-No Inj,37.672859,31.0
10/05/2022 12:26:00,-122.398495,1179-Trfc Collision-1141 Enrt,37.71554,3.0
10/05/2022 12:36:00,-122.396156,1183-Trfc Collision-Unkn Inj,37.7745,24.0
10/05/2022 13:01:00,-122.366974,1125-Traffic Hazard,37.808253,4.0
10/05/2022 14:47:00,-122.366991,1125-Traffic Hazard,37.808203,24.0
10/05/2022 14:52:00,-122.366974,1125-Traffic Hazard,37.808253,4.0
10/05/2022 15:10:00,-122.432073,1125-Traffic Hazard,37.732235,33.0
10/05/2022 17:53:00,-122.427629,1182-Trfc Collision-No Inj,37.628803,44.0
10/05/2022 18:17:00,-122.40655,1183-Trfc Collision-Unkn Inj,37.772948,99.0
10/05/2022 18:36:00,-122.439969,FIRE-Report of Fire,37.729924,2.0
10/05/2022 18:41:00,-122.469656,1183-Trfc Collision-Unkn Inj,37.67588,27.0
10/05/2022 19:07:00,-122.366974,1125-Traffic Hazard,37.808253,31.0
10/05/2022 20:30:00,-122.392571,FIRE-Report of Fire,37.784858,7.0
10/05/2022 21:12:00,-122.397252,1183-Trfc Collision-Unkn Inj,37.78173,18.0
10/05/2022 21:54:00,-122.393183,1183-Trfc Collision-Unkn Inj,37.701061,4.0
10/05/2022 22:13:00,-122.402997,1125-Traffic Hazard,37.752501,33.0
10/05/2022 23:11:00,-122.471492,1182-Trfc Collision-No Inj,37.705528,12.0
10/05/2022 23:31:00,-122.379065,1125-Traffic Hazard,37.601574,12.0
10/06/2022 08:18:00,-122.480709,FOG-Foggy Conditions,37.67053,2.0
10/06/2022 12:21:00,-122.3929,1183-Trfc Collision-Unkn Inj,37.61083,63.0
10/06/2022 12:42:00,-122.465358,1125-Traffic Hazard,37.710344,7.0
10/06/2022 12:52:00,-122.448254,1125-Traffic Hazard,37.719157,42.0
10/06/2022 13:12:00,-122.424872,1125-Traffic Hazard,37.619117,32.0
10/06/2022 13:59:00,-122.402525,1125-Traffic Hazard,37.737179,4.0
10/06/2022 14:39:00,-122.317352,1182-Trfc Collision-No Inj,37.82415,3.0
10/06/2022 15:04:00,-122.423836,1125-Traffic Hazard,37.731355,17.0
10/06/2022 15:27:00,-122.401165,1182-Trfc Collision-No Inj,37.778081,13.0
10/06/2022 16:37:00,-122.366974,1182-Trfc Collision-No Inj,37.808253,77.0
10/06/2022 18:10:00,-122.395851,1182-Trfc Collision-No Inj,37.767668,35.0
10/06/2022 19:18:00,-122.423413,1125-Traffic Hazard,37.731566,10.0
10/06/2022 20:56:00,-122.406642,1179-Trfc Collision-1141 Enrt,37.650251,75.0
10/06/2022 22:18:00,-122.448254,MZP-Assist CT with Maintenance,37.719157,424.0
10/06/2022 22:54:00,-122.439969,1125-Traffic Hazard,37.729924,6.0
10/07/2022 00:35:00,-122.401983,1183-Trfc Collision-Unkn Inj,37.778062,4.0
10/07/2022 03:36:00,-122.490738,1183-Trfc Collision-Unkn Inj,37.654367,31.0
10/07/2022 06:40:00,-122.366991,1125-Traffic Hazard,37.808203,33.0
10/07/2022 07:08:00,-122.366991,1125-Traffic Hazard,37.808203,6.0
10/07/2022 07:51:00,-122.436927,ANIMAL-Live or Dead Animal,37.632185,8.0
10/07/2022 08:46:00,-122.395206,1125-Traffic Hazard,37.667073,28.0
10/07/2022 13:47:00,-122.393183,1125-Traffic Hazard,37.701061,11.0
10/07/2022 14:01:00,-122.401464,1125-Traffic Hazard,37.72401,16.0
10/07/2022 14:11:00,-122.392571,1125-Traffic Hazard,37.784858,10.0
10/07/2022 14:21:00,-122.39266,1183-Trfc Collision-Unkn Inj,37.784877,27.0
10/07/2022 14:19:00,-122.389859,1182-Trfc Collision-No Inj,37.78699,3.0
10/07/2022 15:22:00,-122.405389,1125-Traffic Hazard,37.658645,31.0
10/07/2022 15:35:00,-122.406002,1125-Traffic Hazard,37.643058,0.0
10/07/2022 15:43:00,-122.40693,1125-Traffic Hazard,37.650878,28.0
10/07/2022 15:47:00,-122.404835,20002-Hit and Run No Injuries,37.765283,37.0
10/07/2022 16:13:00,-122.393061,1179-Trfc Collision-1141 Enrt,37.669588,39.0
10/07/2022 17:20:00,-122.366991,1179-Trfc Collision-1141 Enrt,37.808203,265.0
10/07/2022 17:29:00,-122.408081,1182-Trfc Collision-No Inj,37.740032,57.0
10/07/2022 19:05:00,-122.313817,1179-Trfc Collision-1141 Enrt,37.824803,92.0
10/07/2022 19:16:00,-122.304799,1179-Trfc Collision-1141 Enrt,37.825388,7.0
10/07/2022 20:20:00,-122.36171,1182-Trfc Collision-No Inj,37.813098,9.0
10/07/2022 21:34:00,-122.361464,1125-Traffic Hazard,37.813756,19.0
10/07/2022 22:02:00,-122.367026,20002-Hit and Run No Injuries,37.808318,4.0
10/07/2022 22:45:00,-122.366991,20002-Hit and Run No Injuries,37.808203,31.0
10/08/2022 01:26:00,-122.448254,FOG-Foggy Conditions,37.719157,242.0
10/08/2022 01:40:00,-122.366974,1125-Traffic Hazard,37.808253,12.0
10/08/2022 04:14:00,-122.394155,1179-Trfc Collision-1141 Enrt,37.705379,151.0
10/08/2022 05:04:00,-122.452394,1179-Trfc Collision-1141 Enrt,37.649757,94.0
10/08/2022 05:15:00,-122.40282,FIRE-Report of Fire,37.753134,2.0
10/08/2022 06:14:00,-122.404842,1183-Trfc Collision-Unkn Inj,37.775944,4.0
10/08/2022 07:48:00,-122.423836,1125-Traffic Hazard,37.731355,14.0
10/08/2022 08:31:00,-122.448254,1179-Trfc Collision-1141 Enrt,37.719157,57.0
10/08/2022 09:17:00,-122.392571,1183-Trfc Collision-Unkn Inj,37.784858,10.0
10/08/2022 14:01:00,-122.40693,1182-Trfc Collision-No Inj,37.650878,2.0
10/08/2022 14:30:00,-122.402749,1125-Traffic Hazard,37.727319,21.0
10/08/2022 15:34:00,-122.392246,1125-Traffic Hazard,37.759824,12.0
10/08/2022 16:35:00,-122.411985,1125-Traffic Hazard,37.634289,14.0
10/08/2022 17:35:00,-122.411985,1125-Traffic Hazard,37.634289,84.0
10/08/2022 18:41:00,-122.471982,1125-Traffic Hazard,37.701458,17.0
10/08/2022 19:53:00,-122.410764,1125-Traffic Hazard,37.769291,20.0
10/08/2022 20:58:00,-122.391447,1183-Trfc Collision-Unkn Inj,37.785495,28.0
10/08/2022 21:10:00,-122.297583,20002-Hit and Run No Injuries,37.842598,145.0
10/09/2022 00:38:00,-122.36719,1125-Traffic Hazard,37.808068,7.0
